Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,value
Reunion,REU,Total,TOT,"Virgin Islands, British",VGB,0
Reunion,REU,Total,TOT,Wallis and Futuna,WLF,20
Reunion,REU,Total,TOT,West Bank and Gaza,PSE,0
Reunion,REU,Total,TOT,"Yemen, Rep.",YEM,0
Reunion,REU,Total,TOT,Zambia,ZMB,0
Reunion,REU,Total,TOT,Zimbabwe,ZWE,30
Romania,ROU,Total,TOT,Afghanistan,AFG,4
Romania,ROU,Total,TOT,Albania,ALB,140
Romania,ROU,Total,TOT,Algeria,DZA,11
Romania,ROU,Total,TOT,American Samoa,ASM,0
Romania,ROU,Total,TOT,Andorra,AND,42
Romania,ROU,Total,TOT,Angola,AGO,5
Romania,ROU,Total,TOT,Anguilla,AIA,0
Romania,ROU,Total,TOT,Antigua and Barbuda,ATG,0
Romania,ROU,Total,TOT,Argentina,ARG,2567
Romania,ROU,Total,TOT,Armenia,ARM,0
Romania,ROU,Total,TOT,Aruba,ABW,0
Romania,ROU,Total,TOT,Australia,AUS,12700
Romania,ROU,Total,TOT,Austria,AUT,24647
Romania,ROU,Total,TOT,Azerbaijan,AZE,0
Romania,ROU,Total,TOT,"Bahamas, The",BHS,0
Romania,ROU,Total,TOT,Bahrain,BHR,11
Romania,ROU,Total,TOT,Bangladesh,BGD,13
Romania,ROU,Total,TOT,Barbados,BRB,0
Romania,ROU,Total,TOT,Belarus,BLR,0
Romania,ROU,Total,TOT,Belgium,BEL,2487
Romania,ROU,Total,TOT,Belize,BLZ,10
Romania,ROU,Total,TOT,Benin,BEN,0
Romania,ROU,Total,TOT,Bermuda,BMU,22
Romania,ROU,Total,TOT,Bhutan,BTN,0
Romania,ROU,Total,TOT,Bolivia,BOL,41
Romania,ROU,Total,TOT,Bosnia and Herzegovina,BIH,944
Romania,ROU,Total,TOT,Botswana,BWA,8
Romania,ROU,Total,TOT,Brazil,BRA,3521
Romania,ROU,Total,TOT,Brunei Darussalam,BRN,0
Romania,ROU,Total,TOT,Bulgaria,BGR,16801
Romania,ROU,Total,TOT,Burkina Faso,BFA,9
Romania,ROU,Total,TOT,Burundi,BDI,0
Romania,ROU,Total,TOT,Cambodia,KHM,20
Romania,ROU,Total,TOT,Cameroon,CMR,0
Romania,ROU,Total,TOT,Canada,CAN,59644
Romania,ROU,Total,TOT,Cape Verde,CPV,0
Romania,ROU,Total,TOT,Cayman Islands,CYM,0
Romania,ROU,Total,TOT,Central African Republic,CAF,6
Romania,ROU,Total,TOT,Chad,TCD,0
Romania,ROU,Total,TOT,Channel Islands,CHI,0
Romania,ROU,Total,TOT,Chile,CHL,352
Romania,ROU,Total,TOT,China,CHN,94
Romania,ROU,Total,TOT,Colombia,COL,189
Romania,ROU,Total,TOT,Comoros,COM,0
Romania,ROU,Total,TOT,"Congo, Dem. Rep.",COD,343
Romania,ROU,Total,TOT,"Congo, Rep.",COG,0
Romania,ROU,Total,TOT,Cook Islands,COK,2
Romania,ROU,Total,TOT,Costa Rica,CRI,75
Romania,ROU,Total,TOT,Cote d'Ivoire,CIV,0
Romania,ROU,Total,TOT,Croatia,HRV,421
Romania,ROU,Total,TOT,Cuba,CUB,0
Romania,ROU,Total,TOT,Cyprus,CYP,2454
Romania,ROU,Total,TOT,Czech Republic,CZE,12066
Romania,ROU,Total,TOT,Denmark,DNK,2017
Romania,ROU,Total,TOT,Djibouti,DJI,0
Romania,ROU,Total,TOT,Dominica,DMA,0
Romania,ROU,Total,TOT,Dominican Republic,DOM,37
Romania,ROU,Total,TOT,Ecuador,ECU,122
Romania,ROU,Total,TOT,"Egypt, Arab Rep.",EGY,235
Romania,ROU,Total,TOT,El Salvador,SLV,0
Romania,ROU,Total,TOT,Equatorial Guinea,GNQ,1
Romania,ROU,Total,TOT,Eritrea,ERI,0
Romania,ROU,Total,TOT,Estonia,EST,9
Romania,ROU,Total,TOT,Ethiopia,ETH,19
Romania,ROU,Total,TOT,Faeroe Islands,FRO,132
Romania,ROU,Total,TOT,Falkland Islands (Malvinas),FLK,0
Romania,ROU,Total,TOT,Fiji,FJI,0
Romania,ROU,Total,TOT,Finland,FIN,707
Romania,ROU,Total,TOT,France,FRA,123957
Romania,ROU,Total,TOT,French Guiana,GUF,36
Romania,ROU,Total,TOT,French Polynesia,PYF,4
Romania,ROU,Total,TOT,Gabon,GAB,7
Romania,ROU,Total,TOT,"Gambia, The",GMB,13
Romania,ROU,Total,TOT,Georgia,GEO,0
Romania,ROU,Total,TOT,Germany,DEU,324085
Romania,ROU,Total,TOT,Ghana,GHA,127
Romania,ROU,Total,TOT,Gibraltar,GIB,8
Romania,ROU,Total,TOT,Greece,GRC,21132
Romania,ROU,Total,TOT,Greenland,GRL,1
Romania,ROU,Total,TOT,Grenada,GRD,0
Romania,ROU,Total,TOT,Guadeloupe,GLP,0
Romania,ROU,Total,TOT,Guam,GUM,6
Romania,ROU,Total,TOT,Guatemala,GTM,6
Romania,ROU,Total,TOT,Guinea,GIN,0
Romania,ROU,Total,TOT,Guinea-Bissau,GNB,3
Romania,ROU,Total,TOT,Guyana,GUY,5
Romania,ROU,Total,TOT,Haiti,HTI,0
Romania,ROU,Total,TOT,Honduras,HND,7
Romania,ROU,Total,TOT,"Hong Kong SAR, China",HKG,79
Romania,ROU,Total,TOT,Hungary,HUN,133077
Romania,ROU,Total,TOT,Iceland,ISL,66
Romania,ROU,Total,TOT,India,IND,319
Romania,ROU,Total,TOT,Indonesia,IDN,4
Romania,ROU,Total,TOT,"Iran, Islamic Rep.",IRN,19
Romania,ROU,Total,TOT,Iraq,IRQ,0
Romania,ROU,Total,TOT,Ireland,IRL,5264
Romania,ROU,Total,TOT,Isle of Man,IMN,0
Romania,ROU,Total,TOT,Israel,ISR,139278
Romania,ROU,Total,TOT,Italy,ITA,119123
Romania,ROU,Total,TOT,Jamaica,JAM,0
Romania,ROU,Total,TOT,Japan,JPN,1291
Romania,ROU,Total,TOT,Jordan,JOR,268
Romania,ROU,Total,TOT,Kazakhstan,KAZ,0
Romania,ROU,Total,TOT,Kenya,KEN,0
Romania,ROU,Total,TOT,Kiribati,KIR,2
Romania,ROU,Total,TOT,"Korea, Dem. Rep.",PRK,8
Romania,ROU,Total,TOT,"Korea, Rep.",KOR,0
Romania,ROU,Total,TOT,Kosovo,XKX,0
Romania,ROU,Total,TOT,Kuwait,KWT,67
Romania,ROU,Total,TOT,Kyrgyz Republic,KGZ,81
Romania,ROU,Total,TOT,Lao PDR,LAO,0
Romania,ROU,Total,TOT,Latvia,LVA,67
Romania,ROU,Total,TOT,Lebanon,LBN,3965
Romania,ROU,Total,TOT,Lesotho,LSO,0
Romania,ROU,Total,TOT,Liberia,LBR,0
Romania,ROU,Total,TOT,Libya,LBY,494
Romania,ROU,Total,TOT,Liechtenstein,LIE,3
Romania,ROU,Total,TOT,Lithuania,LTU,34
Romania,ROU,Total,TOT,Luxembourg,LUX,568
Romania,ROU,Total,TOT,"Macao SAR, China",MAC,1
Romania,ROU,Total,TOT,"Macedonia, FYR",MKD,2034
Romania,ROU,Total,TOT,Madagascar,MDG,11
Romania,ROU,Total,TOT,Malawi,MWI,2
Romania,ROU,Total,TOT,Malaysia,MYS,127
Romania,ROU,Total,TOT,Maldives,MDV,0
Romania,ROU,Total,TOT,Mali,MLI,0
Romania,ROU,Total,TOT,Malta,MLT,41
Romania,ROU,Total,TOT,Marshall Islands,MHL,0
Romania,ROU,Total,TOT,Martinique,MTQ,0
Romania,ROU,Total,TOT,Mauritania,MRT,20
Romania,ROU,Total,TOT,Mauritius,MUS,1
Romania,ROU,Total,TOT,Mayotte,MYT,0
Romania,ROU,Total,TOT,Mexico,MEX,246
Romania,ROU,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
Romania,ROU,Total,TOT,Moldova,MDA,0
Romania,ROU,Total,TOT,Monaco,MCO,357
Romania,ROU,Total,TOT,Mongolia,MNG,0
Romania,ROU,Total,TOT,Montenegro,MNE,0
Romania,ROU,Total,TOT,Montserrat,MSR,0
Romania,ROU,Total,TOT,Morocco,MAR,1
Romania,ROU,Total,TOT,Mozambique,MOZ,7
Romania,ROU,Total,TOT,Myanmar,MMR,1
Romania,ROU,Total,TOT,Namibia,NAM,8
Romania,ROU,Total,TOT,Naura,NRU,0
Romania,ROU,Total,TOT,Nepal,NPL,24
Romania,ROU,Total,TOT,Netherlands,NLD,4822
Romania,ROU,Total,TOT,Netherlands Antilles,ANT,0
Romania,ROU,Total,TOT,New Caledonia,NCL,5
Romania,ROU,Total,TOT,New Zealand,NZL,917
Romania,ROU,Total,TOT,Nicaragua,NIC,5
Romania,ROU,Total,TOT,Niger,NER,0
Romania,ROU,Total,TOT,Nigeria,NGA,7
Romania,ROU,Total,TOT,Niue,NIU,0
Romania,ROU,Total,TOT,Norfolk Island,NFK,0
Romania,ROU,Total,TOT,Northern Mariana Islands,MNP,1
Romania,ROU,Total,TOT,Norway,NOR,1105
Romania,ROU,Total,TOT,Oman,OMN,31
Romania,ROU,Total,TOT,Pakistan,PAK,38
Romania,ROU,Total,TOT,Palau,PLW,0
Romania,ROU,Total,TOT,Panama,PAN,75
Romania,ROU,Total,TOT,Papua New Guinea,PNG,6
Romania,ROU,Total,TOT,Paraguay,PRY,37
Romania,ROU,Total,TOT,Peru,PER,216
Romania,ROU,Total,TOT,Philippines,PHL,151
Romania,ROU,Total,TOT,Poland,POL,3623
Romania,ROU,Total,TOT,Portugal,PRT,3008
Romania,ROU,Total,TOT,Puerto Rico,PRI,1
Romania,ROU,Total,TOT,Qatar,QAT,5925
Romania,ROU,Total,TOT,Reunion,REU,8
Romania,ROU,Total,TOT,Romania,ROU,0
Romania,ROU,Total,TOT,Russian Federation,RUS,10
Romania,ROU,Total,TOT,Rwanda,RWA,14
Romania,ROU,Total,TOT,Saint Helena,SHN,0
Romania,ROU,Total,TOT,Saint Pierre and Miquelon,SPM,0
Romania,ROU,Total,TOT,Samoa,WSM,0
Romania,ROU,Total,TOT,San Marino,SMR,0
Romania,ROU,Total,TOT,Sao Tome and Principe,STP,0
Romania,ROU,Total,TOT,Saudi Arabia,SAU,263
Romania,ROU,Total,TOT,Senegal,SEN,25
Romania,ROU,Total,TOT,Serbia,SRB,0
Romania,ROU,Total,TOT,Serbia and Montenegro,SCG,12423
Romania,ROU,Total,TOT,Seychelles,SYC,3
Romania,ROU,Total,TOT,Sierra Leone,SLE,4
Romania,ROU,Total,TOT,Singapore,SGP,40
Romania,ROU,Total,TOT,Slovak Republic,SVK,3178
Romania,ROU,Total,TOT,Slovenia,SVN,17
Romania,ROU,Total,TOT,Solomon Islands,SLB,0
Romania,ROU,Total,TOT,Somalia,SOM,0
Romania,ROU,Total,TOT,South Africa,ZAF,683
Romania,ROU,Total,TOT,Spain,ESP,47854
Romania,ROU,Total,TOT,Sri Lanka,LKA,0
Romania,ROU,Total,TOT,St. Kitts and Nevis,KNA,0
Romania,ROU,Total,TOT,St. Lucia,LCA,0
Romania,ROU,Total,TOT,St. Vincent and the Grenadines,VCT,0
Romania,ROU,Total,TOT,Sudan,SDN,0
Romania,ROU,Total,TOT,Suriname,SUR,0
Romania,ROU,Total,TOT,Swaziland,SWZ,0
Romania,ROU,Total,TOT,Sweden,SWE,11646
Romania,ROU,Total,TOT,Switzerland,CHE,3146
Romania,ROU,Total,TOT,Syrian Arab Republic,SYR,116
Romania,ROU,Total,TOT,"Taiwan, China",TWN,5
Romania,ROU,Total,TOT,Tajikistan,TJK,0
Romania,ROU,Total,TOT,Tanzania,TZA,0
Romania,ROU,Total,TOT,Thailand,THA,157
Romania,ROU,Total,TOT,Timor-Leste,TLS,0
Romania,ROU,Total,TOT,Togo,TGO,4
Romania,ROU,Total,TOT,Tokelau,TKL,0
Romania,ROU,Total,TOT,Tonga,TON,2
Romania,ROU,Total,TOT,Trinidad and Tobago,TTO,0
Romania,ROU,Total,TOT,Tunisia,TUN,13
Romania,ROU,Total,TOT,Turkey,TUR,20853
Romania,ROU,Total,TOT,Turkmenistan,TKM,0
Romania,ROU,Total,TOT,Turks and Caicos Islands,TCA,0
Romania,ROU,Total,TOT,Tuvalu,TUV,0
Romania,ROU,Total,TOT,Uganda,UGA,0
Romania,ROU,Total,TOT,Ukraine,UKR,5
Romania,ROU,Total,TOT,United Arab Emirates,ARE,411
Romania,ROU,Total,TOT,United Kingdom,GBR,21684
Romania,ROU,Total,TOT,United States,USA,140085
Romania,ROU,Total,TOT,Uruguay,URY,469
Romania,ROU,Total,TOT,Uzbekistan,UZB,0
Romania,ROU,Total,TOT,Vanuatu,VUT,0
Romania,ROU,Total,TOT,"Venezuela, RB",VEN,749
Romania,ROU,Total,TOT,Vietnam,VNM,5
Romania,ROU,Total,TOT,Virgin Islands (U.S.),VIR,0
Romania,ROU,Total,TOT,"Virgin Islands, British",VGB,0
Romania,ROU,Total,TOT,Wallis and Futuna,WLF,0
Romania,ROU,Total,TOT,West Bank and Gaza,PSE,3250
Romania,ROU,Total,TOT,"Yemen, Rep.",YEM,1510
Romania,ROU,Total,TOT,Zambia,ZMB,3
Romania,ROU,Total,TOT,Zimbabwe,ZWE,82
Russian Federation,RUS,Total,TOT,Afghanistan,AFG,0
Russian Federation,RUS,Total,TOT,Albania,ALB,41
Russian Federation,RUS,Total,TOT,Algeria,DZA,244
Russian Federation,RUS,Total,TOT,American Samoa,ASM,0
Russian Federation,RUS,Total,TOT,Andorra,AND,20
Russian Federation,RUS,Total,TOT,Angola,AGO,17
Russian Federation,RUS,Total,TOT,Anguilla,AIA,2
Russian Federation,RUS,Total,TOT,Antigua and Barbuda,ATG,77
Russian Federation,RUS,Total,TOT,Argentina,ARG,2350
Russian Federation,RUS,Total,TOT,Armenia,ARM,29077
Russian Federation,RUS,Total,TOT,Aruba,ABW,3
Russian Federation,RUS,Total,TOT,Australia,AUS,14882
Russian Federation,RUS,Total,TOT,Austria,AUT,4895
Russian Federation,RUS,Total,TOT,Azerbaijan,AZE,106281
Russian Federation,RUS,Total,TOT,"Bahamas, The",BHS,5
Russian Federation,RUS,Total,TOT,Bahrain,BHR,12
Russian Federation,RUS,Total,TOT,Bangladesh,BGD,0
Russian Federation,RUS,Total,TOT,Barbados,BRB,13
Russian Federation,RUS,Total,TOT,Belarus,BLR,549738
Russian Federation,RUS,Total,TOT,Belgium,BEL,1129
Russian Federation,RUS,Total,TOT,Belize,BLZ,3
Russian Federation,RUS,Total,TOT,Benin,BEN,32
Russian Federation,RUS,Total,TOT,Bermuda,BMU,13
Russian Federation,RUS,Total,TOT,Bhutan,BTN,2
Russian Federation,RUS,Total,TOT,Bolivia,BOL,192
Russian Federation,RUS,Total,TOT,Bosnia and Herzegovina,BIH,376
Russian Federation,RUS,Total,TOT,Botswana,BWA,0
Russian Federation,RUS,Total,TOT,Brazil,BRA,6490
Russian Federation,RUS,Total,TOT,Brunei Darussalam,BRN,0
Russian Federation,RUS,Total,TOT,Bulgaria,BGR,29185
Russian Federation,RUS,Total,TOT,Burkina Faso,BFA,21
Russian Federation,RUS,Total,TOT,Burundi,BDI,0
Russian Federation,RUS,Total,TOT,Cambodia,KHM,43
Russian Federation,RUS,Total,TOT,Cameroon,CMR,0
Russian Federation,RUS,Total,TOT,Canada,CAN,51588
Russian Federation,RUS,Total,TOT,Cape Verde,CPV,12
Russian Federation,RUS,Total,TOT,Cayman Islands,CYM,13
Russian Federation,RUS,Total,TOT,Central African Republic,CAF,0
Russian Federation,RUS,Total,TOT,Chad,TCD,0
Russian Federation,RUS,Total,TOT,Channel Islands,CHI,0
Russian Federation,RUS,Total,TOT,Chile,CHL,578
Russian Federation,RUS,Total,TOT,China,CHN,620
Russian Federation,RUS,Total,TOT,Colombia,COL,584
Russian Federation,RUS,Total,TOT,Comoros,COM,0
Russian Federation,RUS,Total,TOT,"Congo, Dem. Rep.",COD,73
Russian Federation,RUS,Total,TOT,"Congo, Rep.",COG,10
Russian Federation,RUS,Total,TOT,Cook Islands,COK,2
Russian Federation,RUS,Total,TOT,Costa Rica,CRI,450
Russian Federation,RUS,Total,TOT,Cote d'Ivoire,CIV,65
Russian Federation,RUS,Total,TOT,Croatia,HRV,7178
Russian Federation,RUS,Total,TOT,Cuba,CUB,2186
Russian Federation,RUS,Total,TOT,Cyprus,CYP,5927
Russian Federation,RUS,Total,TOT,Czech Republic,CZE,13452
Russian Federation,RUS,Total,TOT,Denmark,DNK,2669
Russian Federation,RUS,Total,TOT,Djibouti,DJI,0
Russian Federation,RUS,Total,TOT,Dominica,DMA,2
Russian Federation,RUS,Total,TOT,Dominican Republic,DOM,351
Russian Federation,RUS,Total,TOT,Ecuador,ECU,539
Russian Federation,RUS,Total,TOT,"Egypt, Arab Rep.",EGY,9587
Russian Federation,RUS,Total,TOT,El Salvador,SLV,0
Russian Federation,RUS,Total,TOT,Equatorial Guinea,GNQ,0
Russian Federation,RUS,Total,TOT,Eritrea,ERI,0
Russian Federation,RUS,Total,TOT,Estonia,EST,190599
Russian Federation,RUS,Total,TOT,Ethiopia,ETH,4
Russian Federation,RUS,Total,TOT,Faeroe Islands,FRO,82
Russian Federation,RUS,Total,TOT,Falkland Islands (Malvinas),FLK,18
Russian Federation,RUS,Total,TOT,Fiji,FJI,0
Russian Federation,RUS,Total,TOT,Finland,FIN,10527
Russian Federation,RUS,Total,TOT,France,FRA,217690
Russian Federation,RUS,Total,TOT,French Guiana,GUF,68
Russian Federation,RUS,Total,TOT,French Polynesia,PYF,4
Russian Federation,RUS,Total,TOT,Gabon,GAB,1
Russian Federation,RUS,Total,TOT,"Gambia, The",GMB,3
Russian Federation,RUS,Total,TOT,Georgia,GEO,119977
Russian Federation,RUS,Total,TOT,Germany,DEU,978793
Russian Federation,RUS,Total,TOT,Ghana,GHA,72
Russian Federation,RUS,Total,TOT,Gibraltar,GIB,14
Russian Federation,RUS,Total,TOT,Greece,GRC,16847
Russian Federation,RUS,Total,TOT,Greenland,GRL,0
Russian Federation,RUS,Total,TOT,Grenada,GRD,5
Russian Federation,RUS,Total,TOT,Guadeloupe,GLP,106
Russian Federation,RUS,Total,TOT,Guam,GUM,6
Russian Federation,RUS,Total,TOT,Guatemala,GTM,31
Russian Federation,RUS,Total,TOT,Guinea,GIN,294
Russian Federation,RUS,Total,TOT,Guinea-Bissau,GNB,2
Russian Federation,RUS,Total,TOT,Guyana,GUY,9
Russian Federation,RUS,Total,TOT,Haiti,HTI,8
Russian Federation,RUS,Total,TOT,Honduras,HND,19
Russian Federation,RUS,Total,TOT,"Hong Kong SAR, China",HKG,1240
Russian Federation,RUS,Total,TOT,Hungary,HUN,2639
Russian Federation,RUS,Total,TOT,Iceland,ISL,372
Russian Federation,RUS,Total,TOT,India,IND,0
Russian Federation,RUS,Total,TOT,Indonesia,IDN,3
Russian Federation,RUS,Total,TOT,"Iran, Islamic Rep.",IRN,21
Russian Federation,RUS,Total,TOT,Iraq,IRQ,31
Russian Federation,RUS,Total,TOT,Ireland,IRL,2695
Russian Federation,RUS,Total,TOT,Isle of Man,IMN,0
Russian Federation,RUS,Total,TOT,Israel,ISR,420072
Russian Federation,RUS,Total,TOT,Italy,ITA,14864
Russian Federation,RUS,Total,TOT,Jamaica,JAM,25
Russian Federation,RUS,Total,TOT,Japan,JPN,3277
Russian Federation,RUS,Total,TOT,Jordan,JOR,589
Russian Federation,RUS,Total,TOT,Kazakhstan,KAZ,1931909
Russian Federation,RUS,Total,TOT,Kenya,KEN,0
Russian Federation,RUS,Total,TOT,Kiribati,KIR,2
Russian Federation,RUS,Total,TOT,"Korea, Dem. Rep.",PRK,55
Russian Federation,RUS,Total,TOT,"Korea, Rep.",KOR,5
Russian Federation,RUS,Total,TOT,Kosovo,XKX,0
Russian Federation,RUS,Total,TOT,Kuwait,KWT,147
Russian Federation,RUS,Total,TOT,Kyrgyz Republic,KGZ,167792
Russian Federation,RUS,Total,TOT,Lao PDR,LAO,0
Russian Federation,RUS,Total,TOT,Latvia,LVA,238521
Russian Federation,RUS,Total,TOT,Lebanon,LBN,10722
Russian Federation,RUS,Total,TOT,Lesotho,LSO,0
Russian Federation,RUS,Total,TOT,Liberia,LBR,4
Russian Federation,RUS,Total,TOT,Libya,LBY,8516
Russian Federation,RUS,Total,TOT,Liechtenstein,LIE,15
Russian Federation,RUS,Total,TOT,Lithuania,LTU,95737
Russian Federation,RUS,Total,TOT,Luxembourg,LUX,461
Russian Federation,RUS,Total,TOT,"Macao SAR, China",MAC,22
Russian Federation,RUS,Total,TOT,"Macedonia, FYR",MKD,2473
Russian Federation,RUS,Total,TOT,Madagascar,MDG,168
Russian Federation,RUS,Total,TOT,Malawi,MWI,8
Russian Federation,RUS,Total,TOT,Malaysia,MYS,120
Russian Federation,RUS,Total,TOT,Maldives,MDV,0
Russian Federation,RUS,Total,TOT,Mali,MLI,0
Russian Federation,RUS,Total,TOT,Malta,MLT,71
Russian Federation,RUS,Total,TOT,Marshall Islands,MHL,0
Russian Federation,RUS,Total,TOT,Martinique,MTQ,40
Russian Federation,RUS,Total,TOT,Mauritania,MRT,57
Russian Federation,RUS,Total,TOT,Mauritius,MUS,0
Russian Federation,RUS,Total,TOT,Mayotte,MYT,0
Russian Federation,RUS,Total,TOT,Mexico,MEX,1305
Russian Federation,RUS,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
Russian Federation,RUS,Total,TOT,Moldova,MDA,203909
Russian Federation,RUS,Total,TOT,Monaco,MCO,627
Russian Federation,RUS,Total,TOT,Mongolia,MNG,3367
Russian Federation,RUS,Total,TOT,Montenegro,MNE,0
Russian Federation,RUS,Total,TOT,Montserrat,MSR,0
Russian Federation,RUS,Total,TOT,Morocco,MAR,24
Russian Federation,RUS,Total,TOT,Mozambique,MOZ,0
Russian Federation,RUS,Total,TOT,Myanmar,MMR,1
Russian Federation,RUS,Total,TOT,Namibia,NAM,0
Russian Federation,RUS,Total,TOT,Naura,NRU,0
Russian Federation,RUS,Total,TOT,Nepal,NPL,0
Russian Federation,RUS,Total,TOT,Netherlands,NLD,23439
Russian Federation,RUS,Total,TOT,Netherlands Antilles,ANT,51
Russian Federation,RUS,Total,TOT,New Caledonia,NCL,5
Russian Federation,RUS,Total,TOT,New Zealand,NZL,2864
Russian Federation,RUS,Total,TOT,Nicaragua,NIC,355
Russian Federation,RUS,Total,TOT,Niger,NER,90
Russian Federation,RUS,Total,TOT,Nigeria,NGA,814
Russian Federation,RUS,Total,TOT,Niue,NIU,0
Russian Federation,RUS,Total,TOT,Norfolk Island,NFK,0
Russian Federation,RUS,Total,TOT,Northern Mariana Islands,MNP,1
Russian Federation,RUS,Total,TOT,Norway,NOR,3441
Russian Federation,RUS,Total,TOT,Oman,OMN,36
Russian Federation,RUS,Total,TOT,Pakistan,PAK,0
Russian Federation,RUS,Total,TOT,Palau,PLW,0
Russian Federation,RUS,Total,TOT,Panama,PAN,417
Russian Federation,RUS,Total,TOT,Papua New Guinea,PNG,5
Russian Federation,RUS,Total,TOT,Paraguay,PRY,613
Russian Federation,RUS,Total,TOT,Peru,PER,740
Russian Federation,RUS,Total,TOT,Philippines,PHL,81
Russian Federation,RUS,Total,TOT,Poland,POL,64036
Russian Federation,RUS,Total,TOT,Portugal,PRT,1462
Russian Federation,RUS,Total,TOT,Puerto Rico,PRI,252
Russian Federation,RUS,Total,TOT,Qatar,QAT,16022
Russian Federation,RUS,Total,TOT,Reunion,REU,26
Russian Federation,RUS,Total,TOT,Romania,ROU,10001
Russian Federation,RUS,Total,TOT,Russian Federation,RUS,0
Russian Federation,RUS,Total,TOT,Rwanda,RWA,3
Russian Federation,RUS,Total,TOT,Saint Helena,SHN,1
Russian Federation,RUS,Total,TOT,Saint Pierre and Miquelon,SPM,0
Russian Federation,RUS,Total,TOT,Samoa,WSM,0
Russian Federation,RUS,Total,TOT,San Marino,SMR,57
Russian Federation,RUS,Total,TOT,Sao Tome and Principe,STP,54
Russian Federation,RUS,Total,TOT,Saudi Arabia,SAU,302
Russian Federation,RUS,Total,TOT,Senegal,SEN,15
Russian Federation,RUS,Total,TOT,Serbia,SRB,0
Russian Federation,RUS,Total,TOT,Serbia and Montenegro,SCG,2415
Russian Federation,RUS,Total,TOT,Seychelles,SYC,43
Russian Federation,RUS,Total,TOT,Sierra Leone,SLE,3
Russian Federation,RUS,Total,TOT,Singapore,SGP,37
Russian Federation,RUS,Total,TOT,Slovak Republic,SVK,1774
Russian Federation,RUS,Total,TOT,Slovenia,SVN,1542
Russian Federation,RUS,Total,TOT,Solomon Islands,SLB,0
Russian Federation,RUS,Total,TOT,Somalia,SOM,0
Russian Federation,RUS,Total,TOT,South Africa,ZAF,590
Russian Federation,RUS,Total,TOT,Spain,ESP,11316
Russian Federation,RUS,Total,TOT,Sri Lanka,LKA,8
Russian Federation,RUS,Total,TOT,St. Kitts and Nevis,KNA,4
Russian Federation,RUS,Total,TOT,St. Lucia,LCA,4
Russian Federation,RUS,Total,TOT,St. Vincent and the Grenadines,VCT,2
Russian Federation,RUS,Total,TOT,Sudan,SDN,0
Russian Federation,RUS,Total,TOT,Suriname,SUR,5
Russian Federation,RUS,Total,TOT,Swaziland,SWZ,3
Russian Federation,RUS,Total,TOT,Sweden,SWE,8579
Russian Federation,RUS,Total,TOT,Switzerland,CHE,7119
Russian Federation,RUS,Total,TOT,Syrian Arab Republic,SYR,133
Russian Federation,RUS,Total,TOT,"Taiwan, China",TWN,28
Russian Federation,RUS,Total,TOT,Tajikistan,TJK,176029
Russian Federation,RUS,Total,TOT,Tanzania,TZA,0
Russian Federation,RUS,Total,TOT,Thailand,THA,112
Russian Federation,RUS,Total,TOT,Timor-Leste,TLS,0
Russian Federation,RUS,Total,TOT,Togo,TGO,467
Russian Federation,RUS,Total,TOT,Tokelau,TKL,0
Russian Federation,RUS,Total,TOT,Tonga,TON,2
Russian Federation,RUS,Total,TOT,Trinidad and Tobago,TTO,18
Russian Federation,RUS,Total,TOT,Tunisia,TUN,300
Russian Federation,RUS,Total,TOT,Turkey,TUR,19869
Russian Federation,RUS,Total,TOT,Turkmenistan,TKM,128858
Russian Federation,RUS,Total,TOT,Turks and Caicos Islands,TCA,2
Russian Federation,RUS,Total,TOT,Tuvalu,TUV,0
Russian Federation,RUS,Total,TOT,Uganda,UGA,0
Russian Federation,RUS,Total,TOT,Ukraine,UKR,3613240
Russian Federation,RUS,Total,TOT,United Arab Emirates,ARE,471
Russian Federation,RUS,Total,TOT,United Kingdom,GBR,15053
Russian Federation,RUS,Total,TOT,United States,USA,22327
Russian Federation,RUS,Total,TOT,Uruguay,URY,449
Russian Federation,RUS,Total,TOT,Uzbekistan,UZB,746535
Russian Federation,RUS,Total,TOT,Vanuatu,VUT,0
Russian Federation,RUS,Total,TOT,"Venezuela, RB",VEN,577
Russian Federation,RUS,Total,TOT,Vietnam,VNM,4
Russian Federation,RUS,Total,TOT,Virgin Islands (U.S.),VIR,17
Russian Federation,RUS,Total,TOT,"Virgin Islands, British",VGB,3
Russian Federation,RUS,Total,TOT,Wallis and Futuna,WLF,0
Russian Federation,RUS,Total,TOT,West Bank and Gaza,PSE,3105
Russian Federation,RUS,Total,TOT,"Yemen, Rep.",YEM,1368
Russian Federation,RUS,Total,TOT,Zambia,ZMB,11
Russian Federation,RUS,Total,TOT,Zimbabwe,ZWE,68
Rwanda,RWA,Total,TOT,Afghanistan,AFG,7
Rwanda,RWA,Total,TOT,Albania,ALB,0
Rwanda,RWA,Total,TOT,Algeria,DZA,0
Rwanda,RWA,Total,TOT,American Samoa,ASM,0
Rwanda,RWA,Total,TOT,Andorra,AND,0
Rwanda,RWA,Total,TOT,Angola,AGO,0
Rwanda,RWA,Total,TOT,Anguilla,AIA,0
Rwanda,RWA,Total,TOT,Antigua and Barbuda,ATG,0
